temp,RH,soil moisture,rain
6.066666667,86,2.89022485239989,1
6.038888889,93,43.78951412188,1
6.888888889,93,3.19779909452448,1
7.061111111,86,9.86135210466508,1
6.038888889,93,8.44747076139722,1
6.072222222,93,8.66666758111395,1
5.044444444,93,37.0538781509386,1
5.022222222,92,34.5712799966134,1
5.033333333,93,37.6711913862151,1
5,93,15.1337235663664,1
4.977777778,93,11.9263850641749,1
4.933333333,87,4.58030161461291,1
4.466666667,92,1.4382488243332,1
4.444444444,92,33.5500111852315,1
4.905555556,86,14.8865707947854,1
4.883333333,83,46.8403759487301,1
4.388888889,89,18.6409964294015,1
4.838888889,86,5.36686376546625,1
4.811111111,83,29.9617651335593,1
17.38888889,37,18.8747295620948,1
19.44444444,90,13.1517458064344,0
12.32777778,93,16.3059786787738,0
19.68333333,67,48.1189383216511,0
18.82222222,78,25.005084453119,0
14.00555556,100,5.89584449818482,0
16.62222222,93,38.1851002869066,0
16.67222222,87,43.3810234323395,0
19.87777778,85,45.6533678808086,0
16.09444444,87,16.9786675922574,0
26.12777778,58,0.582146494616648,0
28.83888889,51,39.3337592049564,0
31.03333333,45,25.9364689724566,0
31.13333333,36,37.4725711340325,0
31.13333333,41,21.091484855534,0
30.02222222,48,43.292669212384,0
27.87222222,58,39.2841263818628,0
21.2,84,39.2155318230946,0
21.55,81,21.2701226081764,0
21.43888889,82,2.75941718652628,0
18.84444444,90,2.89927712526716,0
24.95,69,8.32540272069601,0
20.95555556,87,41.9092816694638,0
18.87222222,90,38.728688690825,0
18.33888889,93,30.1445845168002,0
18.85,93,9.79935863987065,0
17.27777778,99,8.73961266048562,0
19.91666667,87,15.9890221154805,0
23.6,74,17.1491571479478,0
25.99444444,61,21.1831373529139,0
27.73333333,55,24.8559454154712,0
28.79444444,50,49.8106132139871,0
29.88333333,47,31.0434453428923,0
22.23888889,85,32.3060604830023,0
21.55,87,30.7155165541973,0
18.78333333,85,17.9395775890167,0
19.97777778,93,30.5496264330222,0
20.99444444,88,22.7524855653034,0
19.98888889,88,22.3243261767155,0
18.86666667,97,20.7389241952786,0
22.08888889,82,8.54852590095904,0
23.77222222,75,16.9527131942212,0
27.17777778,60,29.8414350769961,0
28.79444444,55,4.84013985927238,0
30.86111111,55,34.7433757671043,0
32.03888889,46,23.8320408119356,0
19.88333333,79,17.8956511482005,0
14.98888889,86,13.058779065877,0
15.05555556,87,46.6303898961113,0
14.98888889,83,30.5336527117108,0
13.20555556,95,49.6514443524758,0
13.36666667,90,1.82923129122652,0
14.31666667,84,26.8756893397473,0
14.33888889,84,30.808148206049,0
13.96111111,95,28.2951685124607,0
13.24444444,90,3.77932312767502,0
13.31666667,93,44.1669539361325,0
12.3,95,8.220656898829,0
11.67777778,96,18.0186938303617,0
11.09444444,96,8.28424535696649,0
10.78888889,96,15.5396705458823,0
11,93,43.6224165213327,0
22.25,59,42.1444446478771,0
17.22222222,81,29.2879975204371,0
17.75,84,22.2859812985625,0
23.83888889,45,26.8127724688687,0
22.17222222,55,42.7189320246612,0
13.88888889,90,40.231912340125,0
15.05,87,38.2837879732809,0
26.11111111,39,44.0256385143443,0
23.88888889,48,46.3723398214808,0
21.11111111,59,44.8367550760742,0
16.16111111,81,12.3380301939817,0
15.16666667,87,21.7150070827596,0
13.87222222,93,11.7532751099537,0
12.75,100,38.0114430316554,0
12.3,80,47.6163874577957,0
12.77777778,77,15.3679000941363,0
12.78888889,78,18.6273854806886,0
15,78,30.2380530673138,0
15.82777778,95,31.4127547072702,0
17.15555556,93,1.61401519715482,0
13.65,93,7.90689403697458,0
13.82777778,99,20.2452413195606,0
14.91111111,93,40.5710244701585,0
16.16111111,86,4.81545225561442,0
15.32777778,89,48.122465299571,0
13.98888889,92,13.1809421224172,0
13.93888889,93,13.1547378393526,0
12.73888889,93,21.9743661665205,0
12.73888889,93,46.8555358504157,0
14.93333333,96,39.7170276879106,0
15.02777778,93,29.3046733843164,0
14.53888889,93,3.10759955982024,0
13.96111111,96,33.5424320625301,0
14.00555556,93,39.8395097557067,0
6.572222222,93,38.516810392267,1
6.622222222,96,10.0042770407708,1
6.622222222,93,21.5463492320174,1
6.15,96,25.0803842721832,1
6.061111111,100,47.6871899103958,1
6.061111111,100,28.6505866927764,1
7.322222222,92,31.6667784448627,1
7.172222222,93,16.152020225052,1
7.15,93,41.057099146904,1
7.127777778,93,9.43424889238257,1
6.622222222,93,10.3379521248455,1
6.627777778,93,8.54414482402658,1
6.111111111,96,17.7368906189995,1
9.044444444,83,9.33508702772248,1
8.4,93,3.0172478463335,1
8.355555556,96,18.6383545498097,1
8.361111111,96,24.8503850080765,1
7.127777778,100,19.6631774047524,0
2.5,87,35.8067090630097,1
1.161111111,99,40.2605203533815,1
1.133333333,93,40.212651218102,1
1.133333333,93,36.2818257352338,1
1.272222222,93,2.14359901900676,1
2.244444444,93,14.9957674280408,1
2.244444444,93,0.641713684743717,1
2.288888889,99,3.34649573190078,1
2.266666667,92,39.2108403106258,1
2.266666667,93,26.8495264398153,1
1.805555556,96,42.2263801386478,1
2.244444444,92,44.0552697826687,1
2.222222222,92,29.2846453161223,1
2.627777778,91,43.6464257128357,1
2.755555556,90,41.6142175966304,1
2.805555556,89,24.6924862031336,1
3.233333333,84,45.0465124152338,1
3.288888889,82,19.0820853749406,1
1.816666667,89,16.8704504179985,1
2.777777778,85,24.7360805126208,1
2.777777778,82,19.0825373778071,1
2.777777778,83,14.8461658301078,1
2.777777778,82,17.066163563211,1
2.777777778,82,40.9888230176439,1
2.288888889,84,18.7657538383941,1
2.244444444,85,30.4083542002264,1
2.294444444,91,17.7839136546368,1
2.144444444,92,30.1779868827398,1
2.222222222,92,40.9037045636734,1
2.2,92,33.9026304429171,1
2.111111111,93,17.2736506540648,1
2.222222222,92,16.4267397353147,1
2.222222222,92,48.3715927497092,1
1.288888889,100,37.923899506198,1
2.222222222,92,48.5133946269946,1
2.222222222,92,49.2701514466744,1
2.305555556,92,32.2616520630164,1
2.222222222,92,1.92165497165973,1
2.222222222,89,46.5389299017024,1
2.177777778,90,20.926420909049,1
1.688888889,89,49.3813414968207,1
6.111111111,96,45.2521443324041,1
6.038888889,93,49.9818622087358,1
1.688888889,88,45.8567759671461,1
1.622222222,85,22.904426540313,1
1.6,82,26.3053906566703,1
0.927777778,83,19.6468104175031,1
0.922222222,79,33.2776577483367,1
0.922222222,79,26.7178172930015,1
0.822222222,76,7.08896288921458,1
1.005555556,92,36.0528330105914,1
1.161111111,85,8.09413616807504,1
0.65,92,19.0042668725533,1
1.055555556,90,42.6079125707308,1
1.138888889,92,36.1802771053147,1
0.627777778,92,46.2456895595624,1
0.627777778,92,19.4664789163137,1
1.138888889,92,2.11124005840798,1
1.083333333,92,41.2126143073869,1
1.788888889,91,3.32329642642026,1
1.688888889,92,34.6009469043788,1
1.15,92,49.3451160593423,1
1.15,92,49.480188999113,1
1.15,93,2.4870527620718,1
1.133333333,96,30.5453373539799,1
2.827777778,84,10.7490532462312,1
2.25,90,15.8755868395078,1
2.194444444,90,28.5395715584007,1
2.25,87,16.5466323768875,1
2.25,87,8.21252667014958,1
1.705555556,92,23.6961649783373,1
2.25,85,48.3787811350409,1
2.25,82,12.3035766145233,1
1.938888889,90,21.0579324312512,1
1.955555556,85,28.3757590978346,1
1.15,90,11.05525861011,1
2.022222222,87,48.4323783305941,1
2.511111111,98,20.0223533428526,1
3.094444444,92,43.0933403774605,1
3.361111111,91,43.3063870808982,1
3.094444444,92,36.1286137450344,1
2.727777778,92,12.3123370709887,1
4.505555556,89,1.52839789104243,1
4.555555556,85,30.040545192654,1
6.272222222,94,39.6220597772227,1
5.066666667,82,45.807820020848,1
5.622222222,82,43.0448439638194,1
5.688888889,80,4.1885302965691,1
5.155555556,86,36.6545002126481,1
5.116666667,86,49.6868376131642,1
6.166666667,80,26.7902532615507,1
7.222222222,79,29.2804571934056,1
7.894444444,82,37.069835054658,1
8.005555556,82,43.8845063557152,1
10.78888889,81,39.0837424781374,1
10.91666667,80,30.5580137206249,1
9.805555556,83,19.9905035261127,1
8.711111111,89,44.7236203334833,1
8.6,88,9.74061982821138,1
8.6,85,15.9634940194072,1
8.311111111,88,29.3389326850667,1
7.633333333,92,27.8506924578428,1
7.122222222,92,39.9333255485942,1
10.02222222,86,1.30260479801264,1
8.955555556,93,26.0188569095998,0
8.022222222,95,11.4126287372252,0
7.822222222,96,11.2481128559144,0
7.755555556,96,20.8151016219138,0
7.25,99,19.4433449511607,0
7.127777778,93,3.81895019522057,0
6.594444444,96,4.19626932084332,1
11.06666667,77,42.6196511955942,0
13.5,70,31.4119652504679,0
13.93333333,69,39.0035598434661,0
12.86666667,76,14.8684023706186,0
11.32222222,77,17.37890869743,0
7.366666667,93,36.6888945697949,0
10.02222222,78,34.2905085933099,0
9,80,11.0703510146603,1
2.266666667,69,7.02627879377983,1
1.216666667,69,44.3906455249308,1
0.1,82,46.1635388526353,1
1.088888889,75,49.5769298599459,1
0.244444444,80,41.9685691994438,1
0.1,85,25.776078326408,1
0.511111111,79,28.1279432847585,1
0.022222222,86,32.0146570757433,1
1.111111111,92,9.37363191277247,1
1.183333333,92,23.9287364050706,1
1.305555556,93,3.44037659955474,1
3.405555556,93,26.4103747309572,1
3.811111111,100,6.52912597764099,1
7.105555556,93,16.9698084701302,1
5.527777778,94,12.1272428964752,1
3.927777778,89,26.0504059885812,1
4.005555556,90,24.5417031178649,1
10.18333333,84,49.4600669028492,1
10.08333333,82,6.24416623190678,1
8.955555556,88,27.0097230729168,1
7.727777778,96,18.9872232181637,1
7.777777778,96,21.3338725496225,1
6.061111111,93,21.541002604002,1
4.994444444,96,7.40460132701696,1
4.972222222,96,40.2223616869413,1
7.666666667,71,7.99477984057113,1
7.177777778,71,39.7975609536419,1
6.283333333,76,16.1249941157173,1
6.038888889,76,41.5672388278095,1
4.072222222,82,28.2823099984451,1
3.361111111,86,17.9931157779734,1
2.955555556,88,40.0028558374476,1
2.844444444,89,12.5541880166336,1
2.766666667,89,24.3524335820315,1
2.266666667,85,30.5026154560384,1
1.25,91,21.8099908961803,1
1.105555556,92,8.23073267469112,1
2.561111111,92,49.6653883175428,1
1.133333333,89,43.9154470216733,1
1.155555556,88,0.772559224544978,1
1.694444444,86,19.1666537641002,1
2.194444444,79,21.7765736350376,1
1.155555556,85,12.2148419094158,1
2.205555556,81,13.4697718668414,1
2.222222222,84,1.1013237026985,1
2.266666667,84,19.7098990553378,1
2.883333333,89,13.4834451351274,1
3.894444444,88,12.190359759651,1
4.911111111,87,38.6314394581812,1
5.005555556,92,49.522408670492,1
5.916666667,87,30.7366566098363,1
4.955555556,92,17.5473206427232,1
3.816666667,92,42.2638726221172,1
3.816666667,92,23.0486349974981,1
3.466666667,92,25.6042368729635,1
3.261111111,92,2.01308713743111,1
3.261111111,91,7.35327493254201,1
1.066666667,96,21.4009196288735,1
2.15,92,12.4638517628849,1
2.15,92,10.0905715791848,1
2.261111111,92,48.8337082300538,1
1.644444444,95,7.30052540733356,1
2.094444444,92,12.0499251425747,1
2.105555556,92,41.7965549952834,1
1.111111111,99,24.2612614851276,1
1.222222222,98,39.5975197391305,1
2.172222222,92,12.0162295209475,1
2.733333333,89,23.9873520191856,1
2.15,93,44.8675932744973,1
2.127777778,92,36.0543582102737,1
2.077777778,93,42.5641027374256,1
1.088888889,93,15.3441406510297,1
1.088888889,96,34.5239135561931,1
0.655555556,96,11.186112843661,1
0.577777778,96,25.9502779120549,1
0.577777778,96,44.4373255991896,1
0.05,99,36.1223060745789,1
0.555555556,96,11.3230284262571,1
0.622222222,95,9.0940733648631,1
1.133333333,92,21.24388826613,1
2.15,92,2.35373226225474,1
2.138888889,86,30.7691633994691,1
1.016666667,92,18.8930520446737,1
0.005555556,93,23.6227742733199,1
0.05,69,49.9689882950801,1
0.05,85,43.1609206409188,1
1.711111111,82,35.0480299493964,1
5.905555556,80,35.3233993331114,1
4.955555556,86,30.701633435336,1
5.472222222,83,49.0865378555276,1
5.972222222,80,47.9827918119363,1
4.933333333,86,26.0346705295732,1
5.472222222,87,13.4799850193159,1
5.422222222,86,39.9724131359194,1
1.238888889,92,22.8286111951391,1
2.177777778,85,47.7934725066348,1
2.222222222,92,3.88393839870728,1
2.833333333,90,14.2705569434943,1
2.316666667,92,19.9987458730928,1
2.805555556,96,35.9263276667059,1
3.816666667,92,28.5249520003261,1
2.827777778,99,16.5037972131993,1
2.85,99,0.631515857159259,1
3.855555556,92,19.0049125161825,1
3.888888889,92,30.9002001066749,1
2.844444444,95,43.1001106156923,1
2.905555556,95,42.521918696693,1
1.694444444,83,23.674354378794,1
5.422222222,86,46.5700385825899,1
2.35,91,3.08879253702342,1
5.422222222,80,7.64539138108163,1
5.905555556,80,41.0287082253308,1
5.966666667,80,30.154414192733,1
5.95,77,47.2465142679976,1
6.733333333,74,20.5500747864817,1
5.927777778,77,21.9671115747739,1
6.944444444,73,19.4628047501064,1
6.944444444,73,8.2595884535108,1
7.505555556,73,28.455082242971,1
6.994444444,80,13.2621516800156,1
7.044444444,86,11.1260922388735,1
7.016666667,86,33.2258325032805,1
7.016666667,87,46.7895185908847,1
6.538888889,90,9.50440625474264,1
5.933333333,93,45.7594536351395,1
4.866666667,93,10.3644832988866,1
3.944444444,99,2.11214545189349,1
2.855555556,96,20.3159173948203,1
2.805555556,92,3.73886622625656,1
2.311111111,92,23.1645899228709,1
1.694444444,92,20.6966616237184,1
0.105555556,91,31.4748515346959,1
0.566666667,92,33.3796634072071,1
0.583333333,92,43.0121968647171,1
1.183333333,92,41.4010163023457,1
2.177777778,85,27.962875287654,1
1.694444444,92,44.8166864438177,1
1.733333333,95,36.0480725541157,1
1.666666667,92,49.0599874971054,1
1.666666667,92,7.02287114740676,1
1.716666667,92,5.41526325631669,1
2.2,86,40.3832455871751,1
2.2,86,0.856600524344675,1
2.777777778,89,20.3885672951583,1
2.244444444,92,1.03994088152345,1
2.355555556,92,22.6379877229741,1
2.244444444,92,32.9896290485964,1
2.244444444,92,30.2721321755608,1
2.255555556,92,42.8854811795984,1
2.2,89,15.0460197213054,1
0.033333333,70,0.316286975985186,1
1.044444444,65,30.1816635582009,1
1.116666667,70,0.037566041321524,1
1.15,69,44.9194534909172,1
1.133333333,75,43.6225092912134,1
1.133333333,76,16.0263532269392,1
1.144444444,77,2.98095936800785,1
0.094444444,85,12.2949010854795,1
0.094444444,85,16.2918071431995,1
0.061111111,86,27.8805886538242,1
0.072222222,85,30.9545481341453,1
0.05,85,32.2132397808772,1
2.2,89,11.5368474162515,1
1.7,92,28.4134713286205,1
1.716666667,96,45.9042094337534,1
1.716666667,96,7.17020809921657,1
1.716666667,95,21.8726327705589,1
2.2,92,15.0073067511797,1
2.2,92,31.5456783325126,1
2.138888889,92,21.6422740322966,1
2.177777778,92,29.8639599070682,1
2.2,92,24.9229288001327,1
2.266666667,86,9.44048602203169,1
2.25,92,21.5178769845204,1
2.777777778,89,1.36038684110646,1
2.283333333,86,5.86972992078136,1
2.316666667,84,33.2362473020876,1
2.8,89,33.2853036803944,1
2.811111111,89,22.07467733242,1
2.755555556,89,18.4423218316295,1
2.755555556,89,7.01230136624999,1
2.738888889,89,2.10095561810976,1
2.733333333,89,4.90528925331365,1
2.222222222,92,2.47004230222477,1
2.233333333,90,23.9558926817506,1
1.666666667,92,18.2343270043298,1
1.666666667,92,5.12962461613033,1
1.688888889,92,13.9500648234229,1
1.161111111,95,38.0429169448357,1
1.216666667,96,6.22074394293574,1
1.161111111,99,44.6095664918569,1
1.161111111,99,11.0608254925108,1
2.222222222,99,21.6583610354769,1
2.694444444,96,19.1930491523417,1
2.755555556,96,12.6954964543997,1
3.844444444,92,14.2091882121047,1
3.833333333,93,32.0088488742378,1
3.866666667,99,33.0052530676826,1
3.866666667,92,22.6625237494968,1
3.883333333,93,22.4004997513932,1
3.866666667,92,31.6600003655171,1
3.938888889,92,44.3438004754086,1
3.838888889,93,26.0144486903764,1
2.827777778,100,42.0962936939858,1
2.733333333,96,26.9683453869586,1
2.7,95,8.22748555044422,1
2.272222222,92,5.42264316155732,1
2.272222222,92,10.6146677748058,1
2.316666667,93,32.5077133208676,1
2.805555556,89,36.5868831843322,1
2.755555556,90,8.00843164704728,1
2.305555556,93,27.1117653161358,1
2.222222222,92,45.7138034836976,1
2.222222222,100,9.53786025904702,1
2.255555556,93,35.937493322675,1
2.222222222,100,42.3070735935039,1
2.222222222,96,33.3021023057899,1
2.733333333,93,6.58497540622107,1
2.733333333,92,6.03708065889366,1
2.733333333,96,4.26022688375477,1
0.294444444,96,24.434735253223,1
1.155555556,99,32.0253139091274,1
1.188888889,99,9.72644462143361,1
2.222222222,92,38.7706609332944,1
2.244444444,86,26.6378838609619,1
2.227777778,92,19.1036483057885,1
17.61111111,93,8.9463133404338,0
21.90555556,77,15.4633628263518,0
22.54444444,72,47.3293991683151,0
25.97222222,51,35.2447597112566,0
27.15555556,45,44.5638739472335,0
27.73333333,49,8.26094135521365,0
28.86666667,41,0.244127113955117,0
18.38333333,90,26.3566608250982,0
22.06666667,77,6.1732568456871,0
22.80555556,74,22.8598828387575,0
25.07222222,64,18.3659029700339,0
27.26666667,56,4.35104464934273,0
30.11666667,37,14.8043624361426,0
30,35,31.1252314146647,0
17.77777778,90,38.9600713679298,0
30.97222222,36,43.320464781487,0
17.32222222,93,44.6223651044154,0
19.98333333,93,12.4497317338173,0
16.66666667,70,21.2267121167104,0
14.83333333,76,11.1252874609038,0
14.4,83,34.1197794451591,0
12.82777778,86,35.260063447953,0
15.61111111,80,19.0377311168398,0
14.11111111,79,23.0248216598595,0
15.78888889,76,23.665282908696,0
26.06111111,31,41.6126775473397,0
27.87222222,29,5.89480961430343,0
27.77777778,31,11.2823006342938,0
27.24444444,32,1.67149637361666,0
24.29444444,44,33.0512478154914,0
20.16111111,61,13.323911526253,0
18.43333333,68,32.1061389887919,0
16.71666667,77,33.9132801038021,0
16.33333333,80,0.895942644040804,0
16.26666667,81,24.2756946976857,0
17.11666667,86,8.73749941873126,0
15.10555556,80,39.5320751345979,0
14.6,89,40.5283581041844,0
14.71111111,89,5.14956269989871,0
16.05555556,81,24.1301046542046,0
18.76666667,74,26.1628385201571,0
22.69444444,58,42.1899761457929,0
26.04444444,45,48.0511059421563,0
27.77777778,38,48.1927854804329,0
28.72222222,37,42.9985105164902,0
30,34,30.6966371773272,0
31.06111111,32,10.8242140756389,0
32.17222222,28,43.7885394398939,0
31.16111111,29,16.791004780568,0
31.11111111,29,31.6438971399254,0
30,34,24.0233548135078,0
26.45555556,46,30.8008870358395,0
22.92777778,57,45.0456501377697,0
22.35,59,5.5927853174983,0
20.6,68,41.2445459458833,0
20.12777778,72,34.4994967015536,0
19.06666667,77,8.06092726073799,0
19.4,84,11.0573263409942,0
17.25,87,48.3479117553569,0
15.1,92,41.9075407578741,0
16.37777778,89,47.6803556866512,0
17.77777778,90,20.088440528796,0
22.22222222,68,14.5422718829047,0
25.76111111,53,47.0452305760258,0
28.81111111,37,44.7511848219944,0
29.95,37,20.3672497835945,0
30.89444444,35,42.0062400084192,0
32.22222222,33,40.7847693570551,0
28.21666667,48,15.6433488352596,0
25.02777778,62,7.05511231095625,0
23.24444444,70,24.2966142574107,0
22.25555556,79,11.4239116426021,0
19.49444444,84,9.55602013681484,0
19.42222222,90,12.6209909386053,0
21.27777778,85,42.2637115391019,0
17.73333333,90,10.1742584979068,0
17.71111111,90,29.6625515066347,0
17.47222222,89,41.0665512276026,0
16.76666667,93,9.61160262936058,0
22.63333333,79,40.0789230532268,0
24.98888889,68,23.4534245926938,0
27.80555556,59,10.5719497117602,0
30.11666667,48,3.03107041349823,0
31.99444444,36,29.7017228916098,0
32.79444444,37,5.15772585345387,0
23.93333333,71,35.0057808040339,0
22.66666667,79,27.5871093869757,0
22.08333333,81,2.73183028995287,0
20.44444444,87,0.287456177536566,0
19.93333333,87,38.0553085574718,0
20.46666667,85,27.5549221840136,0
22.67222222,79,13.4298798964911,0
24.61111111,70,32.4696986143071,0
27.33888889,64,42.4506403932915,0
30.07222222,51,22.4598799282503,0
31.01111111,45,24.5495689020887,0
20.76666667,93,36.9048636424102,0
19.80555556,92,12.4920677755181,0
19.91111111,97,33.2263247042993,0
19.88888889,93,11.7079523203699,0
19.08888889,96,18.9927770000672,0
18.87222222,100,32.3795635643378,0
22.57777778,85,31.3041828957663,0
24.95555556,78,25.6687085294435,0
27.22777778,65,12.27371270144,0
28.93888889,59,1.93230366042673,0
31.01666667,52,37.7948650593193,0
20.46111111,90,14.3910981722143,0
19.4,93,3.68570176334849,0
20.35,93,39.1513580350646,0
19.28333333,93,1.39101483032749,0
18.77222222,93,4.82216967851053,0
18.77777778,93,0.420795866119733,0
21.02777778,87,1.82126571574931,0
32.70555556,38,45.7440046580167,0
21.59444444,85,6.1604392653074,0
21.66666667,87,33.8126554807869,0
20.07222222,92,20.5741792407732,0
20.25,95,39.6466615638651,0
19.46666667,96,48.581171919034,0
18.96111111,96,30.805812124127,0
19.18888889,92,33.3227166699919,0
20.00555556,99,31.2691271116254,0
22.64444444,84,34.0060924828355,0
24.71111111,76,31.1294351725718,0
27.12777778,69,2.32191303045168,0
28.83888889,60,27.9948477025549,0
30.02777778,58,18.083429464484,0
20.6,90,35.9175194140041,0
20.51111111,90,27.4951045936347,0
19.92777778,93,7.62033970276625,0
19.98333333,93,49.1755391120562,0
20.79444444,87,1.42529392086925,0
20.37222222,93,12.3418000111355,0
20.4,97,19.0348210303209,0
19.53888889,95,7.42003340223988,0
19.91666667,93,14.6831727283903,0
23.62222222,85,31.9868921417443,0
26.75555556,63,3.68612739746473,0
28.71111111,56,6.26022418393583,0
30.95555556,45,20.952823281878,0
27.58888889,58,11.8820588002091,0
22.06666667,77,38.4560977821411,0
20.44444444,87,1.91794594894105,0
19.41666667,92,1.04680911266324,0
19.93888889,93,35.1536491798799,0
19.08888889,93,43.6016016571448,0
18.33333333,97,25.5450392885606,0
17.78333333,97,7.29201991544088,0
18.33888889,97,0.580706027805389,0
17.78888889,99,20.4679554457865,0
19.98888889,99,19.9780289077202,0
22.80555556,84,7.63893171389237,0
15.37777778,92,2.61527115378069,0
15.21666667,95,42.3058425396794,0
13.96111111,96,46.7805765179374,0
13.40555556,96,32.7788051531414,0
18.71111111,90,11.3452090114834,0
21.82222222,66,13.6110045785247,0
23.86666667,54,28.3541820758326,0
27.77777778,31,18.0888101517711,0
16.6,90,15.7782837239347,0
16.04444444,93,44.2521782317306,0
18.06111111,80,20.2467316070427,0
14.44444444,96,32.1510782377716,0
20.46111111,72,27.2302327918874,0
20.61111111,72,0.442401168955775,0
19.26111111,75,11.4563901584883,0
18.24444444,79,14.3615171931718,0
19.26111111,78,13.7621661785253,0
18.17222222,82,30.2080246667705,0
17.66111111,85,15.6293874005668,0
17.17777778,88,40.3526206420325,0
17.68888889,85,21.8261638850248,0
21.02777778,74,34.0684289924173,0
23.50555556,64,39.50115188665,0
26.02222222,54,2.47384082108531,0
26.20555556,52,43.6284522685809,0
28.77222222,41,5.25611275107693,0
29.97777778,34,45.1743648732623,0
22.43333333,60,14.9137904772692,0
21.46111111,66,35.5025273438602,0
20.85555556,70,28.3999913764445,0
18.75,79,27.3956313059012,0
16.71666667,87,9.90328763029009,0
15.83333333,92,24.1748521633015,0
18.75555556,85,7.98174061276891,0
22.02222222,69,28.3259199031951,0
24.98333333,55,27.3884642241772,0
27.15555556,48,11.7109082836191,0
27.67777778,47,40.4568457449812,0
31.11111111,35,45.7148385010752,0
31.01666667,35,20.5883071797274,0
17.17777778,93,42.7587167214611,0
16.68888889,93,22.8812793357697,0
16.41111111,93,34.9832343477755,0
